Timestamp,Fullness_Level
2024-04-18 07:38:06.749456,2.548285772271452
2024-04-19 07:38:06.749456,1.4135604329856937
2024-04-20 07:38:06.749456,2.1435920682898466
2024-04-21 07:38:06.749456,2.1226630760716128
2024-04-22 07:38:06.749456,2.909899604643085
2024-04-23 07:38:06.749456,1.2166070744813224
2024-04-24 07:38:06.749456,2.3357120100216804
2024-04-25 07:38:06.749456,2.792439545522017
2024-04-26 07:38:06.749456,2.756106562540447
2024-04-27 07:38:06.749456,2.3851398276393825
2024-04-28 07:38:06.749456,1.4152955620421739
2024-04-29 07:38:06.749456,1.878300635358867
2024-04-30 07:38:06.749456,2.5796445683113696
2024-05-01 07:38:06.749456,1.092137049448886
2024-05-02 07:38:06.749456,2.0523055459698574
2024-05-03 07:38:06.749456,2.227904858972764
2024-05-04 07:38:06.749456,2.7780526336912637
2024-05-05 07:38:06.749456,2.29448182698905
2024-05-06 07:38:06.749456,2.8557495333649348
2024-05-07 07:38:06.749456,1.8075627197866104
2024-05-08 07:38:06.749456,2.4522844121135217
2024-05-09 07:38:06.749456,1.6459079349858525
2024-05-10 07:38:06.749456,1.9043645589112579
2024-05-11 07:38:06.749456,1.8511109041227678
2024-05-12 07:38:06.749456,2.8230702887491885
2024-05-13 07:38:06.749456,2.5275660093042953
2024-05-14 07:38:06.749456,2.5814137298636677
2024-05-15 07:38:06.749456,2.730346488615679
2024-05-16 07:38:06.749456,1.8428271184718557
2024-05-17 07:38:06.749456,1.4332192607097505
2024-05-18 07:38:06.749456,2.609961558792888
2024-05-19 07:38:06.749456,2.257389127686004
2024-05-20 07:38:06.749456,1.8689806054999862
2024-05-21 07:38:06.749456,2.1118844423439382
2024-05-22 07:38:06.749456,1.1623953055190706
2024-05-23 07:38:06.749456,2.5012161659222834
2024-05-24 07:38:06.749456,2.9432141489476447
2024-05-25 07:38:06.749456,1.5925396483258536
2024-05-26 07:38:06.749456,2.8375631137270263
2024-05-27 07:38:06.749456,1.9216948884952672
2024-05-28 07:38:06.749456,1.8448334961030872
2024-05-29 07:38:06.749456,2.8409776854393227
2024-05-30 07:38:06.749456,1.9771324448673657
2024-05-31 07:38:06.749456,2.9407338106278287
2024-06-01 07:38:06.749456,2.249197079291655
2024-06-02 07:38:06.749456,2.068918385391958
2024-06-03 07:38:06.749456,1.5673192335386323
2024-06-04 07:38:06.749456,2.031834453263243
2024-06-05 07:38:06.749456,1.1168142792217968
2024-06-06 07:38:06.749456,1.3158692492229151
2024-06-07 07:38:06.749456,2.5231697265730073
2024-06-08 07:38:06.749456,1.1772080430119236
2024-06-09 07:38:06.749456,1.6120376602432278
2024-06-10 07:38:06.749456,1.5340396862777546
2024-06-11 07:38:06.749456,2.469617703438977
2024-06-12 07:38:06.749456,2.6239279890497023
2024-06-13 07:38:06.749456,2.071297811928007
2024-06-14 07:38:06.749456,2.748978596813691
2024-06-15 07:38:06.749456,2.529523403436013
2024-06-16 07:38:06.749456,1.1944397748769848
2024-06-17 07:38:06.749456,1.8176109858732448
2024-06-18 07:38:06.749456,1.711048491901838
2024-06-19 07:38:06.749456,1.1463003770843612
2024-06-20 07:38:06.749456,1.95461675683687
2024-06-21 07:38:06.749456,1.4113119175676672
2024-06-22 07:38:06.749456,2.9855313126938436
2024-06-23 07:38:06.749456,1.8095401402914675
2024-06-24 07:38:06.749456,1.0284883371378886
2024-06-25 07:38:06.749456,1.0360016079253334
2024-06-26 07:38:06.749456,1.1495009423189457
2024-06-27 07:38:06.749456,1.1507352053279616
2024-06-28 07:38:06.749456,2.1153939258635797
2024-06-29 07:38:06.749456,2.198140193501529
2024-06-30 07:38:06.749456,2.567209719449098
2024-07-01 07:38:06.749456,1.8231993576006809
2024-07-02 07:38:06.749456,1.7202495705144931
2024-07-03 07:38:06.749456,2.4857636867146753
2024-07-04 07:38:06.749456,2.270475277883896
2024-07-05 07:38:06.749456,2.1223286038050695
2024-07-06 07:38:06.749456,2.2436839457202646
2024-07-07 07:38:06.749456,1.8237577545084236
2024-07-08 07:38:06.749456,1.0114306015800145
2024-07-09 07:38:06.749456,2.722230705964665
2024-07-10 07:38:06.749456,1.2294164597811001
2024-07-11 07:38:06.749456,2.686119003989483
2024-07-12 07:38:06.749456,1.1254822086205938
2024-07-13 07:38:06.749456,1.3980425878589133
2024-07-14 07:38:06.749456,2.122339408555783
2024-07-15 07:38:06.749456,2.318575469150691
2024-07-16 07:38:06.749456,2.6511896774010184
2024-07-17 07:38:06.749456,1.2761237742161318
2024-07-18 07:38:06.749456,1.2571168011590714
2024-07-19 07:38:06.749456,1.479584880661351
2024-07-20 07:38:06.749456,1.0020133173114676
2024-07-21 07:38:06.749456,2.281731684646397
2024-07-22 07:38:06.749456,2.3031837754886135
2024-07-23 07:38:06.749456,1.089190434188053
2024-07-24 07:38:06.749456,1.0476589093870579
2024-07-25 07:38:06.749456,2.9240326201361793
2024-07-26 07:38:06.749456,1.0281738426801121
2024-07-27 07:38:06.749456,2.6524892957374573
2024-07-28 07:38:06.749456,2.1979153750987312
2024-07-29 07:38:06.749456,2.9922490559147694
2024-07-30 07:38:06.749456,2.336931049815834
2024-07-31 07:38:06.749456,2.762585944089244
2024-08-01 07:38:06.749456,2.813165813625472
2024-08-02 07:38:06.749456,2.222979375432893
2024-08-03 07:38:06.749456,1.3743478718353468
2024-08-04 07:38:06.749456,2.1498702176304754
2024-08-05 07:38:06.749456,2.660713566534677
2024-08-06 07:38:06.749456,2.4245582356699416
2024-08-07 07:38:06.749456,2.8612659422817566
2024-08-08 07:38:06.749456,1.9559312881606
2024-08-09 07:38:06.749456,2.8692638325731297
2024-08-10 07:38:06.749456,2.709023497783396
2024-08-11 07:38:06.749456,1.3418753972237794
2024-08-12 07:38:06.749456,2.83697618196045
2024-08-13 07:38:06.749456,1.7910660450313807
2024-08-14 07:38:06.749456,1.8913870125247667
2024-08-15 07:38:06.749456,1.9888952365652652
2024-08-16 07:38:06.749456,1.370669332609686
2024-08-17 07:38:06.749456,2.698331261394838
2024-08-18 07:38:06.749456,1.2080983445206912
2024-08-19 07:38:06.749456,1.0786866059597975
2024-08-20 07:38:06.749456,1.3621881493305645
2024-08-21 07:38:06.749456,1.6485539681278294
2024-08-22 07:38:06.749456,2.570062924398029
2024-08-23 07:38:06.749456,1.8191664142124557
2024-08-24 07:38:06.749456,1.9613352153523913
2024-08-25 07:38:06.749456,1.2730671004848115
2024-08-26 07:38:06.749456,2.091348872439484
2024-08-27 07:38:06.749456,2.6967847498561
2024-08-28 07:38:06.749456,1.3934888684096618
2024-08-29 07:38:06.749456,2.757093213630377
2024-08-30 07:38:06.749456,2.829903521770765
2024-08-31 07:38:06.749456,1.91935995694588
2024-09-01 07:38:06.749456,1.7921182207959885
2024-09-02 07:38:06.749456,2.8319113133612843
2024-09-03 07:38:06.749456,2.672589910437556
2024-09-04 07:38:06.749456,2.5855915257431423
2024-09-05 07:38:06.749456,2.682418807441265
2024-09-06 07:38:06.749456,2.8689466455386987
2024-09-07 07:38:06.749456,1.8296001719491464
2024-09-08 07:38:06.749456,1.5223090778971655
2024-09-09 07:38:06.749456,1.8030070335611645
2024-09-10 07:38:06.749456,2.073240620634822
2024-09-11 07:38:06.749456,1.2415481823480392
2024-09-12 07:38:06.749456,1.3819692424589625
2024-09-13 07:38:06.749456,2.814533110648454
2024-09-14 07:38:06.749456,1.0215122483964951
2024-09-15 07:38:06.749456,1.5250009953459434
2024-09-16 07:38:06.749456,1.1851778127722428
2024-09-17 07:38:06.749456,2.216391849266118
2024-09-18 07:38:06.749456,2.519421942944531
2024-09-19 07:38:06.749456,2.397302546228208
2024-09-20 07:38:06.749456,1.6312874396950556
2024-09-21 07:38:06.749456,2.1750318387381764
2024-09-22 07:38:06.749456,2.5836596154727145
2024-09-23 07:38:06.749456,1.7997548766054923
2024-09-24 07:38:06.749456,1.782175870487043
2024-09-25 07:38:06.749456,1.4922927701479023
2024-09-26 07:38:06.749456,1.233284286329455
2024-09-27 07:38:06.749456,2.1216712237259854
2024-09-28 07:38:06.749456,1.339640871657945
2024-09-29 07:38:06.749456,1.4593329081407185
2024-09-30 07:38:06.749456,2.514035329680169
2024-10-01 07:38:06.749456,2.7621235527457637
2024-10-02 07:38:06.749456,2.253131836888336
2024-10-03 07:38:06.749456,1.1029766204336073
2024-10-04 07:38:06.749456,1.1343013561400155
2024-10-05 07:38:06.749456,2.9475783995485227
2024-10-06 07:38:06.749456,2.670524972843057
2024-10-07 07:38:06.749456,2.2413913464272293
2024-10-08 07:38:06.749456,2.510539110466356
2024-10-09 07:38:06.749456,1.2887485838059787
2024-10-10 07:38:06.749456,2.306865882620187
2024-10-11 07:38:06.749456,2.0604567769455597
2024-10-12 07:38:06.749456,2.8093064502200273
2024-10-13 07:38:06.749456,1.3486850496247835
2024-10-14 07:38:06.749456,1.58378370769395
2024-10-15 07:38:06.749456,1.0734911519394252
2024-10-16 07:38:06.749456,1.8617498086523665
2024-10-17 07:38:06.749456,1.1005521571016244
2024-10-18 07:38:06.749456,1.4332233235681584
2024-10-19 07:38:06.749456,1.0643534433514408
2024-10-20 07:38:06.749456,1.6733171322393279
2024-10-21 07:38:06.749456,2.6250712326651695
2024-10-22 07:38:06.749456,1.4794208342140227
2024-10-23 07:38:06.749456,1.1980091235284718
2024-10-24 07:38:06.749456,1.0504320410508508
2024-10-25 07:38:06.749456,1.5783711155233031
2024-10-26 07:38:06.749456,2.082875467128308
2024-10-27 07:38:06.749456,2.1081237256686807
2024-10-28 07:38:06.749456,1.4660550873676155
2024-10-29 07:38:06.749456,1.499065317313376
2024-10-30 07:38:06.749456,1.4534172728688404
2024-10-31 07:38:06.749456,2.0587468472393837
2024-11-01 07:38:06.749456,2.522314275930009
2024-11-02 07:38:06.749456,2.6374601856338504
2024-11-03 07:38:06.749456,1.2692457134118897
2024-11-04 07:38:06.749456,1.1710753161409626
2024-11-05 07:38:06.749456,1.9628019999500694
2024-11-06 07:38:06.749456,1.178451222472806
2024-11-07 07:38:06.749456,2.4844206557269244
2024-11-08 07:38:06.749456,1.428535005168408
2024-11-09 07:38:06.749456,1.1680134263151765
2024-11-10 07:38:06.749456,2.3366643416888246
2024-11-11 07:38:06.749456,1.9292264429677277
2024-11-12 07:38:06.749456,1.5569714747998438
2024-11-13 07:38:06.749456,1.9252716891266446
2024-11-14 07:38:06.749456,1.882933543184819
2024-11-15 07:38:06.749456,1.4966383060454942
2024-11-16 07:38:06.749456,1.3708195847198237
2024-11-17 07:38:06.749456,2.609961914329194
2024-11-18 07:38:06.749456,1.0923554888439038
2024-11-19 07:38:06.749456,2.2451379948923407
2024-11-20 07:38:06.749456,2.683261140263984
2024-11-21 07:38:06.749456,2.1094504431798775
2024-11-22 07:38:06.749456,2.7388604986915595
2024-11-23 07:38:06.749456,1.2293332343603072
2024-11-24 07:38:06.749456,1.8653859937793518
2024-11-25 07:38:06.749456,1.1341134111261644
2024-11-26 07:38:06.749456,1.131232172705688
2024-11-27 07:38:06.749456,1.9548725098614015
2024-11-28 07:38:06.749456,1.9139304389780534
2024-11-29 07:38:06.749456,1.860422944964853
2024-11-30 07:38:06.749456,2.7898168063289353
2024-12-01 07:38:06.749456,2.3944233555560075
2024-12-02 07:38:06.749456,2.2012338845347377
2024-12-03 07:38:06.749456,2.0151716975111054
2024-12-04 07:38:06.749456,1.1613146591539887
2024-12-05 07:38:06.749456,1.0802952930818868
2024-12-06 07:38:06.749456,1.642734134916469
2024-12-07 07:38:06.749456,2.2389630834939585
2024-12-08 07:38:06.749456,1.8834278767981125
2024-12-09 07:38:06.749456,2.9984007547598788
2024-12-10 07:38:06.749456,2.882538195483587
2024-12-11 07:38:06.749456,1.646427559387013
2024-12-12 07:38:06.749456,2.2155941965622388
2024-12-13 07:38:06.749456,2.426801147666023
2024-12-14 07:38:06.749456,2.2123921241387148
2024-12-15 07:38:06.749456,2.3145974287596225
2024-12-16 07:38:06.749456,1.5785242639564832
2024-12-17 07:38:06.749456,2.2389508271191634
2024-12-18 07:38:06.749456,2.188064929369922
2024-12-19 07:38:06.749456,1.0953362306997618
2024-12-20 07:38:06.749456,2.5012207776479043
2024-12-21 07:38:06.749456,2.108140914121675
2024-12-22 07:38:06.749456,1.5986025804336115
2024-12-23 07:38:06.749456,1.5850459904821421
2024-12-24 07:38:06.749456,2.0212247552169424
2024-12-25 07:38:06.749456,1.506435549328724
2024-12-26 07:38:06.749456,2.1705341879301883
2024-12-27 07:38:06.749456,2.606367971075618
2024-12-28 07:38:06.749456,1.693448961165459
2024-12-29 07:38:06.749456,2.195738948796662
2024-12-30 07:38:06.749456,1.278287089234037
2024-12-31 07:38:06.749456,2.0724855627720418
2025-01-01 07:38:06.749456,2.8565519666024537
2025-01-02 07:38:06.749456,1.4655712040779811
2025-01-03 07:38:06.749456,1.317301797710204
2025-01-04 07:38:06.749456,1.4108376011410213
2025-01-05 07:38:06.749456,1.6093109423151835
2025-01-06 07:38:06.749456,2.1948240165948025
2025-01-07 07:38:06.749456,2.306493225380464
2025-01-08 07:38:06.749456,2.5501998599632687
2025-01-09 07:38:06.749456,1.1518383789136135
2025-01-10 07:38:06.749456,2.637452287915832
2025-01-11 07:38:06.749456,2.464404786950074
2025-01-12 07:38:06.749456,2.9063144036464568
2025-01-13 07:38:06.749456,1.9422707020805288
2025-01-14 07:38:06.749456,2.0392544921990474
2025-01-15 07:38:06.749456,1.1828177684400434
2025-01-16 07:38:06.749456,1.738946475216014
2025-01-17 07:38:06.749456,2.205772278427124
2025-01-18 07:38:06.749456,2.5681162706044374
2025-01-19 07:38:06.749456,2.6455340307758544
2025-01-20 07:38:06.749456,2.6209575706387547
2025-01-21 07:38:06.749456,2.630455456350762
2025-01-22 07:38:06.749456,1.852413864773095
2025-01-23 07:38:06.749456,1.0898850257289152
2025-01-24 07:38:06.749456,2.582371899172193
2025-01-25 07:38:06.749456,2.071694512900274
2025-01-26 07:38:06.749456,2.5784120485064896
2025-01-27 07:38:06.749456,1.887349699110361
2025-01-28 07:38:06.749456,2.0977529876401713
2025-01-29 07:38:06.749456,2.4316596247673017
2025-01-30 07:38:06.749456,1.7352235444684119
2025-01-31 07:38:06.749456,1.4013711069424977
2025-02-01 07:38:06.749456,2.68767543176108
2025-02-02 07:38:06.749456,2.7643138762847084
2025-02-03 07:38:06.749456,2.1341995252823818
2025-02-04 07:38:06.749456,1.3080870001411995
2025-02-05 07:38:06.749456,1.3114529537072457
2025-02-06 07:38:06.749456,1.4977418481011104
2025-02-07 07:38:06.749456,1.2424227855689645
2025-02-08 07:38:06.749456,1.4847053553010072
2025-02-09 07:38:06.749456,1.4297788379519114
2025-02-10 07:38:06.749456,2.737667551216812
2025-02-11 07:38:06.749456,1.0560773623486515
2025-02-12 07:38:06.749456,1.190611068924327
2025-02-13 07:38:06.749456,2.067213265149893
2025-02-14 07:38:06.749456,1.8409577412268374
2025-02-15 07:38:06.749456,2.4050315123637853
2025-02-16 07:38:06.749456,1.6689234999551354
2025-02-17 07:38:06.749456,2.683233210801139
2025-02-18 07:38:06.749456,1.522445877013444
2025-02-19 07:38:06.749456,1.5100490517253924
2025-02-20 07:38:06.749456,2.2126968574122694
2025-02-21 07:38:06.749456,2.1601279530592596
2025-02-22 07:38:06.749456,1.6348008656183814
2025-02-23 07:38:06.749456,2.0068459705498896
2025-02-24 07:38:06.749456,1.90227747686617
2025-02-25 07:38:06.749456,2.5675352190211815
2025-02-26 07:38:06.749456,1.8028321692997824
2025-02-27 07:38:06.749456,2.516497994950105
2025-02-28 07:38:06.749456,2.820001367254692
2025-03-01 07:38:06.749456,1.9001529386146838
2025-03-02 07:38:06.749456,1.270544775742199
2025-03-03 07:38:06.749456,1.5317705417573382
2025-03-04 07:38:06.749456,2.7967194683468426
2025-03-05 07:38:06.749456,2.7166469304625336
2025-03-06 07:38:06.749456,1.4377979805119676
2025-03-07 07:38:06.749456,1.567292157231457
2025-03-08 07:38:06.749456,2.0082099990183675
2025-03-09 07:38:06.749456,1.0333974419546186
2025-03-10 07:38:06.749456,2.741041080315516
2025-03-11 07:38:06.749456,2.898896294986539
2025-03-12 07:38:06.749456,2.0369000509622293
2025-03-13 07:38:06.749456,2.3911171607997943
2025-03-14 07:38:06.749456,1.316123635016465
2025-03-15 07:38:06.749456,2.6645010430001888
2025-03-16 07:38:06.749456,2.973823345178832
2025-03-17 07:38:06.749456,1.4096822653463428
2025-03-18 07:38:06.749456,2.0505875487281306
2025-03-19 07:38:06.749456,1.966890497039223
2025-03-20 07:38:06.749456,2.9886133136820234
2025-03-21 07:38:06.749456,2.4048244608800546
2025-03-22 07:38:06.749456,2.3614629041635107
2025-03-23 07:38:06.749456,1.8137074036168361
2025-03-24 07:38:06.749456,2.879863845138508
2025-03-25 07:38:06.749456,2.551029081962736
2025-03-26 07:38:06.749456,2.2437911635083942
2025-03-27 07:38:06.749456,1.720897373224348
2025-03-28 07:38:06.749456,1.0288059638195493
2025-03-29 07:38:06.749456,2.5967617543856174
2025-03-30 07:38:06.749456,2.056199679296726
2025-03-31 07:38:06.749456,1.943330255069477
2025-04-01 07:38:06.749456,1.5251346097317462
2025-04-02 07:38:06.749456,2.2327156449408934
2025-04-03 07:38:06.749456,2.2778308830816525
2025-04-04 07:38:06.749456,1.241578054772753
2025-04-05 07:38:06.749456,1.107732473034068
2025-04-06 07:38:06.749456,2.0276090562290077
2025-04-07 07:38:06.749456,2.8910348483648534
2025-04-08 07:38:06.749456,2.0884844137926093
2025-04-09 07:38:06.749456,2.9512468201829853
2025-04-10 07:38:06.749456,2.4148867251116712
2025-04-11 07:38:06.749456,2.6068563757332983
2025-04-12 07:38:06.749456,2.3530925225700154
2025-04-13 07:38:06.749456,1.2471575770322842
2025-04-14 07:38:06.749456,1.9115713811152029
2025-04-15 07:38:06.749456,2.190579280595118
2025-04-16 07:38:06.749456,1.14468515534724
2025-04-17 07:38:06.749456,1.436831288477972
2025-04-18 07:38:06.749456,1.802794201411073
2025-04-19 07:38:06.749456,2.2496818633754208
2025-04-20 07:38:06.749456,1.404720438520462
2025-04-21 07:38:06.749456,1.1597891700854461
2025-04-22 07:38:06.749456,1.6729972648494258
2025-04-23 07:38:06.749456,1.0874383512416053
2025-04-24 07:38:06.749456,2.62368571733059
2025-04-25 07:38:06.749456,1.0722869278016562
2025-04-26 07:38:06.749456,1.290702361536101
2025-04-27 07:38:06.749456,1.174274045837672
2025-04-28 07:38:06.749456,1.7727964827858431
2025-04-29 07:38:06.749456,1.976889665926859
2025-04-30 07:38:06.749456,2.6749687374194506
2025-05-01 07:38:06.749456,1.9462205651212359
2025-05-02 07:38:06.749456,2.2873662089556395
2025-05-03 07:38:06.749456,2.9149733642051245
2025-05-04 07:38:06.749456,1.3861018489710895
2025-05-05 07:38:06.749456,2.4920836403769004
2025-05-06 07:38:06.749456,1.5320773705080304
2025-05-07 07:38:06.749456,2.04243693474425
2025-05-08 07:38:06.749456,2.0914959213591926
2025-05-09 07:38:06.749456,1.0549552808398182
2025-05-10 07:38:06.749456,1.4702271057077883
2025-05-11 07:38:06.749456,1.3900651000814865
2025-05-12 07:38:06.749456,2.3794467957008143
2025-05-13 07:38:06.749456,2.2613689091443216
2025-05-14 07:38:06.749456,2.466617692092896
2025-05-15 07:38:06.749456,2.868215257777495
2025-05-16 07:38:06.749456,2.104815439408204
2025-05-17 07:38:06.749456,1.0556571867626747
2025-05-18 07:38:06.749456,2.4007360504942454
2025-05-19 07:38:06.749456,1.2745636210834137
2025-05-20 07:38:06.749456,1.9399570929732675
2025-05-21 07:38:06.749456,2.146384485475747
2025-05-22 07:38:06.749456,2.8542122942610626
2025-05-23 07:38:06.749456,2.938068950473065
2025-05-24 07:38:06.749456,1.201911174759046
2025-05-25 07:38:06.749456,2.073061597661346
2025-05-26 07:38:06.749456,1.925632846446719
2025-05-27 07:38:06.749456,1.4515116703302402
2025-05-28 07:38:06.749456,1.3389811980291189
2025-05-29 07:38:06.749456,2.1248386476975236
2025-05-30 07:38:06.749456,1.2869552597965286
2025-05-31 07:38:06.749456,1.511705106515294
2025-06-01 07:38:06.749456,2.277714566031705
2025-06-02 07:38:06.749456,2.9636608404778575
2025-06-03 07:38:06.749456,2.240935050944807
2025-06-04 07:38:06.749456,2.874933786958783
2025-06-05 07:38:06.749456,1.425921661626429
2025-06-06 07:38:06.749456,2.4255181993677897
2025-06-07 07:38:06.749456,1.6665506857877364
2025-06-08 07:38:06.749456,1.414798989976435
2025-06-09 07:38:06.749456,1.5742475298091754
2025-06-10 07:38:06.749456,1.568546595904232
2025-06-11 07:38:06.749456,1.7295353684441737
2025-06-12 07:38:06.749456,2.886286475583738
2025-06-13 07:38:06.749456,2.924543092140574
2025-06-14 07:38:06.749456,1.883403933820837
2025-06-15 07:38:06.749456,2.846571036618349
2025-06-16 07:38:06.749456,2.377182660424662
2025-06-17 07:38:06.749456,1.281983647911007
2025-06-18 07:38:06.749456,2.287770304999528
2025-06-19 07:38:06.749456,2.898774026249921
2025-06-20 07:38:06.749456,1.9204233979221228
2025-06-21 07:38:06.749456,1.407444698919621
2025-06-22 07:38:06.749456,2.5252154437222822
2025-06-23 07:38:06.749456,2.825504591185969
2025-06-24 07:38:06.749456,2.824672817941492
2025-06-25 07:38:06.749456,1.9562740185781318
2025-06-26 07:38:06.749456,2.4034271506565306
2025-06-27 07:38:06.749456,1.9363934294723788
2025-06-28 07:38:06.749456,1.5214792126499794
2025-06-29 07:38:06.749456,2.794871697104374
2025-06-30 07:38:06.749456,1.67285092520496
2025-07-01 07:38:06.749456,1.0253801388142172
2025-07-02 07:38:06.749456,2.376464380683466
2025-07-03 07:38:06.749456,1.552475351677905
2025-07-04 07:38:06.749456,1.869125050816824
2025-07-05 07:38:06.749456,2.8648113444161853
2025-07-06 07:38:06.749456,2.551964337325281
2025-07-07 07:38:06.749456,2.9851053382938666
2025-07-08 07:38:06.749456,1.4021793836934706
2025-07-09 07:38:06.749456,2.542370384881133
2025-07-10 07:38:06.749456,1.2071465666780405
2025-07-11 07:38:06.749456,2.3286739276167303
2025-07-12 07:38:06.749456,1.3489854531379855
2025-07-13 07:38:06.749456,1.976606805226525
2025-07-14 07:38:06.749456,1.693010605610023
2025-07-15 07:38:06.749456,1.7875553606894454
2025-07-16 07:38:06.749456,2.3556415610422627
2025-07-17 07:38:06.749456,2.9468086464950973
2025-07-18 07:38:06.749456,2.6631235858907627
2025-07-19 07:38:06.749456,2.9724819506517806
2025-07-20 07:38:06.749456,2.326733151950595
2025-07-21 07:38:06.749456,1.516898793126076
2025-07-22 07:38:06.749456,2.436758635588366
2025-07-23 07:38:06.749456,1.780145809123593
2025-07-24 07:38:06.749456,1.4657186261381878
2025-07-25 07:38:06.749456,1.9566669873605869
2025-07-26 07:38:06.749456,1.0010645008386556
2025-07-27 07:38:06.749456,1.7256331983901325
2025-07-28 07:38:06.749456,2.2081979161199694
2025-07-29 07:38:06.749456,2.9358977808051328
2025-07-30 07:38:06.749456,1.953095203776099
2025-07-31 07:38:06.749456,1.8228577001302944
2025-08-01 07:38:06.749456,2.9391359882696664
2025-08-02 07:38:06.749456,1.3454993093064893
2025-08-03 07:38:06.749456,2.5509405842384654
2025-08-04 07:38:06.749456,2.409916266195511
2025-08-05 07:38:06.749456,1.7002991441397974
2025-08-06 07:38:06.749456,2.2488716666282067
2025-08-07 07:38:06.749456,1.6542641499663944
2025-08-08 07:38:06.749456,2.5145459455707027
2025-08-09 07:38:06.749456,1.7342087264641801
2025-08-10 07:38:06.749456,1.4099656672687526
2025-08-11 07:38:06.749456,2.224754638328718
2025-08-12 07:38:06.749456,1.183509681572915
2025-08-13 07:38:06.749456,2.5869255885852
2025-08-14 07:38:06.749456,1.252466430545107
2025-08-15 07:38:06.749456,2.0733581274791284
2025-08-16 07:38:06.749456,2.82267057809442
2025-08-17 07:38:06.749456,1.1399169747046611
2025-08-18 07:38:06.749456,1.0112285629385356
2025-08-19 07:38:06.749456,2.324810652218778
2025-08-20 07:38:06.749456,2.749670509563893
2025-08-21 07:38:06.749456,1.1556171951512515
2025-08-22 07:38:06.749456,1.311629122233138
2025-08-23 07:38:06.749456,2.3662490926202664
2025-08-24 07:38:06.749456,2.3466437951992427
2025-08-25 07:38:06.749456,1.178791269365684
2025-08-26 07:38:06.749456,2.3437905379831703
